Business Center,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Id,Venue Likes
EuroRennes,McDonald's,48.1045109229547,-1.6802485455591287,Fast Food Restaurant,4bd4b20c6798ef3b1835628d,27
EuroRennes,SUBWAY,48.10507966311086,-1.6788833300042825,Sandwich Place,4bbdbb7e8a4fb7133a433d9d,3
EuroRennes,Blond Chicken Coffee,48.104605,-1.678457,Fast Food Restaurant,4dfce73eaeb7594e8621b1d5,0
EuroRennes,Subway,48.107374278478396,-1.6804092920201186,Sandwich Place,58d2eb1502b60e1dc63de9ae,0
EuroRennes,Lucky Bamboo,48.10764899945921,-1.6802469874727295,Food Court,4ec3a5a946903b51c40eeaea,1
EuroRennes,la Taverne,48.10450584193586,-1.6774528047491732,French Restaurant,545e9012498ed498c4478597,13
EuroRennes,Crêperie L'Epi de Blé,48.107646,-1.67963,Creperie,56352951498eb65f52284dcd,4
EuroRennes,Le Paris Brest,48.10354,-1.6717471,French Restaurant,5d8ba86f7498b40007744a29,1
EuroRennes,Le Globe,48.107749986836495,-1.6809698939323425,French Restaurant,4d9a2ef9ee303704aa4b09dc,4
EuroRennes,Le Bistrot de nos Terroirs,48.10556786419027,-1.6755496801021221,French Restaurant,506d7ed6e4b087726c87d2d3,7
EuroRennes,Hermine Crep',48.103296,-1.672001,French Restaurant,5187c927498e6894900cd22d,0
EuroRennes,Café Restaurant des Champs Libres,48.104950035750015,-1.6754452838241314,French Restaurant,4bbb1a62cf2fc9b66a29a202,0
EuroRennes,Le Neuf,48.10656067984308,-1.6787322109962302,French Restaurant,56389d12cd102e6ac525e315,0
EuroRennes,Le Surcouf,48.104486158566864,-1.6722709802621862,Brasserie,4bc2fef2b492d13a501ca860,2
EuroRennes,l’Etal d’Edgar,48.104104,-1.673203,French Restaurant,5ca10c901c0b34003977eb7d,0
EuroRennes,Lulu Berlue,48.107475,-1.675459,French Restaurant,4c46d571c047be9a75962e79,0
EuroRennes,Le Coup de Pinceau,48.103870542128035,-1.6744279861450195,French Restaurant,50cb83dfe4b0a73ccbf8bd8e,2
EuroRennes,L'Atelier des Chefs,48.10586935338077,-1.6786170125830182,French Restaurant,4ecb9a539adfd1f5b5153490,0
EuroRennes,le fournil de broceliande,48.1052,-1.67303,French Restaurant,569dee4d498e069f174897c2,0
EuroRennes,Le Zola,48.10749280878569,-1.675321751911657,French Restaurant,5269054a11d25224b12b2e70,3
EuroRennes,Bistrot La Timonerie,48.106049,-1.672673,French Restaurant,51a73b12498eb0edc0f24b4d,1
EuroRennes,House Food Chicken,48.104649,-1.673539,Fried Chicken Joint,4e174acb52b123a586cb5bd8,2
EuroRennes,Ebulli'Sens,48.103705,-1.675586,Gastropub,532ca2a6498e24da90c2b4dc,0
EuroRennes,Yakamoz,48.104685,-1.672587,Greek Restaurant,4cc179b01da0a1cd671e9ac6,0
EuroRennes,Zelal,48.104702,-1.673506,Greek Restaurant,50816d90e4b0d2d662f1aed7,1
EuroRennes,San Remo,48.1041296656352,-1.6731833034611472,Pizza Place,4bbccb464e069c74fbea9de3,1
EuroRennes,PastaCosy,48.10465,-1.67279,Italian Restaurant,5136636ffe1ee9679b9b02d1,0
EuroRennes,Kebab Gare,48.104782,-1.672719,Kebab Restaurant,51bde81d498edb2f2b2234eb,0
EuroRennes,Mezzo di Pasta,48.105138,-1.678465,Mac & Cheese Joint,4da6d1f604377705c2ffb4f2,2
EuroRennes,Le Maroc,48.1047117969345,-1.6727611885389384,Moroccan Restaurant,4d1098fba3d9721ed2e4d5fd,0
EuroRennes,Le Marrakech,48.102293,-1.684397,Moroccan Restaurant,518a9b82498ee1c3b107b4d8,0
EuroRennes,Cedars Roll,48.104572,-1.681263,Lebanese Restaurant,599c1a9b8194fc41f1d471ef,0
EuroRennes,Le Globe,48.107749986836495,-1.6809698939323425,French Restaurant,4d9a2ef9ee303704aa4b09dc,4
EuroRennes,San Remo,48.1041296656352,-1.6731833034611472,Pizza Place,4bbccb464e069c74fbea9de3,1
EuroRennes,Del Arte,48.106002328292575,-1.6760545629809467,Pizza Place,4c5be71a7735c9b6eabf8a72,5
EuroRennes,Rabbit pizza,48.104664718689456,-1.6744064644968204,Pizza Place,5072fa4ee4b08143e9c3f86d,0
EuroRennes,Pizzeria Del Arte,48.106294,-1.678782,Pizza Place,51f0fddd498ee9f3f9f7a368,0
EuroRennes,SUBWAY,48.10507966311086,-1.6788833300042825,Sandwich Place,4bbdbb7e8a4fb7133a433d9d,3
EuroRennes,Crêperie Ker Soazig,48.104981,-1.67619,Creperie,58906a5a32b072494c2db2a4,0
