Business Center,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Id,Venue Likes
Pleyel Saint Denis,L'Italiano,48.92462904275876,2.345648412583622,Pizza Place,5045d96fe4b0c93959b9f685,0
Pleyel Saint Denis,Costa de Portugal,48.91435481506277,2.3471503282186004,Portuguese Restaurant,4e5620a21495eb38e2037179,1
Pleyel Saint Denis,Café La Tour,48.921726,2.342785,Restaurant,55393a8b498e339377ff8294,1
Pleyel Saint Denis,Sodexo Restauration,48.91982441473977,2.3457106708051274,Restaurant,4d230c7cdd6a236a4c884c38,0
Pleyel Saint Denis,EXKi,48.924295967876475,2.3404664831528263,Restaurant,54982a9a498e6b7ba520f033,0
Pleyel Saint Denis,C'tradi,48.923168,2.341406,Restaurant,4f855adee4b0be4a11ce0ca8,0
Pleyel Saint Denis,C'minute,48.923108521200355,2.3417718858382597,Restaurant,4f59f087e4b0bd7c85a83b4a,0
Pleyel Saint Denis,Le 14,48.91904,2.351101,Restaurant,52e65f7811d250328f5c17f3,0
Pleyel Saint Denis,La Rose Blanche,48.91853,2.34163,Restaurant,4dba936f81548ee14d7cf9d0,0
Pleyel Saint Denis,C'libre,48.923093,2.342088,Restaurant,4f59f0bde4b0b310dea74f4d,0
Pleyel Saint Denis,La Charlotine,48.91883850097656,2.3443565368652344,Snack Place,4f18147de4b037c550240cec,0
Pleyel Saint Denis,Mg Istanbul,48.91886,2.344506,Turkish Restaurant,5d8c9835210e8d0008a8257a,0
