Business Center,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Id,Venue Likes
Grenoble Europole,Boulangerie Chez Denis,45.185878,5.717692,Bakery,50c2f9b8e4b0e9bc06bab555,0
Grenoble Europole,L'arret Gourmand,45.19004480599106,5.715403642494841,Bakery,4e5b71b2a8098920b3d78bd4,0
Grenoble Europole,Le Florentin,45.18849982536728,5.710514306250255,Bakery,4bc82e668b7c9c743cb237cf,0
Grenoble Europole,La Huchette,45.186399,5.7183720000000005,Bakery,4dc17cf2ae60533f34f3109e,0
Grenoble Europole,à l'envers - bistrot boutique événements,45.189817146862104,5.712974846346698,Bistro,5b7d6245bfc6d0003984ef26,0
Grenoble Europole,L'Ynsolence,45.189746,5.718077,Bistro,53983f7b498e05d90ed80a56,1
Grenoble Europole,La Bon Heure,45.190109,5.716068,Breakfast Spot,5184c591498e8f5df613d7e4,0
Grenoble Europole,Fast n'Good,45.186554,5.718239,Burger ,57cf1836cd107656c0da2da6,0
Grenoble Europole,Burger Fernand,45.18856430053711,5.710316181182861,Burger ,539832cc498ee08ed9e03f8d,1
Grenoble Europole,Hermès,45.190134,5.715607,Coffee ,4d5bfa369895b1f76f45e00f,1
Grenoble Europole,Café le Provence,45.186265,5.716895,Coffee ,4bb2e8142397b713af9a37b3,1
Grenoble Europole,Café Tempo,45.1905795270368,5.71288669368151,Coffee ,4c2c78ea8abca59351b20120,0
Grenoble Europole,Brasserie La City,45.18861830234528,5.712870495165745,Brewery,4dd50215ae60a78cec62b921,1
Grenoble Europole,Le Capri,45.187412515268065,5.7145559062439215,Coffee ,536cde9a498e8eca7ba52d0d,0
Grenoble Europole,Café Des Délices,45.18732,5.71472,Coffee ,5a520303851de5040bd872ae,1
Grenoble Europole,gastronomies Cambodia and thai,45.190485,5.71263,Coffee ,56e1805ecd10c84f46ec2263,0
Grenoble Europole,Starbucks Coffee,45.19148,5.7144900000000005,Coffee ,5a60a40b6bdee64056ea8819,0
Grenoble Europole,Europole Café,45.190812251739644,5.711548349097183,Coffee ,4bfea51bca1920a11297eb81,0
Grenoble Europole,Le Select,45.190807,5.718388,Coffee ,4d6bd1ced47bb60c2455a3aa,0
Grenoble Europole,Le Vixen,45.188295,5.708471,Coffee ,4d9f7da1affda35dc8a5a548,0
Grenoble Europole,Big Mama,45.18694728786935,5.72082578711276,Cajun / Creole ,56e46635498e8a4e8b6a4735,1
Grenoble Europole,Starbucks,45.19107871982726,5.713755206394234,Coffee ,5891905d00841a380193f1b5,3
Grenoble Europole,Cafes Folliet Grenoble,45.189877,5.7172480000000006,Coffee ,54cfb8ee498e79a012d293ac,0
Grenoble Europole,Starbucks Coffee,45.19148,5.7144900000000005,Coffee ,5a60a40b6bdee64056ea8819,0
Grenoble Europole,coffee machine,45.191197,5.717148,Coffee ,52d6ad7611d2f8a74c2796bc,0
Grenoble Europole,Norbert Meunier Chocolatier,45.19009302983993,5.714973993236551,Dessert ,51b325d8498e34b697ed9513,0
Grenoble Europole,Magic Candy Bar,45.1886791261233,5.719305135454445,Candy Store,55422b82498e8c80b2363d07,3
Grenoble Europole,La Fournée,45.18862429161135,5.712611072216134,Bakery,4f8849a0e4b039b1440447d3,0
Grenoble Europole,Patisserie Des Lys,45.188211,5.717589,Cupcake ,4e1c6c0152b1c2b69f34b058,0
Grenoble Europole,Grand Comptoir,45.19115085019953,5.714732341875724,,52de225a11d2f7f7b3f22045,2
Grenoble Europole,L'ynsolence,45.189766,5.71811,,4e0c6822c65bd1c17b6d6c63,7
Grenoble Europole,L'oxalis,45.18931,5.714561,,507ff3c3e4b07d456cfdac8b,1
Grenoble Europole,Le Balthazar,45.191205723827935,5.72197291585596,,4f952db5e4b01143d352c3a2,0
Grenoble Europole,Crous,45.19025494214029,5.708342360327697,Dumpling ,4f4cbabce4b051dc47931dc4,0
Grenoble Europole,La Tchoutchoura,45.18922087501818,5.718524500195287,Eastern European ,4dde2132636562354f43c551,5
Grenoble Europole,Le Phénicien,45.18823112775874,5.716988216598697,Falafel ,4b7eef5df964a5208b0a30e3,7
Grenoble Europole,barbecue damas,45.188137,5.717313,Falafel ,572998ef498efb88db8623d9,1
Grenoble Europole,McDonald's,45.19079972508667,5.7147939838509325,Fast Food ,4bc5a2cd41cb76b04e8f3e6f,15
Grenoble Europole,Subway,45.1914107501089,5.714547115667642,Sandwich ,58d01a15c9602779d189a380,0
Grenoble Europole,Fire Wok,45.191213317558706,5.721635376964163,Noodle House,4ed7679f4690bd08d8a81906,2
Grenoble Europole,Franprix,45.18588,5.7138800000000005,Supermarket,4eb81615e5fa17fc87e2762b,0
Grenoble Europole,Picual Minatec,45.19531846046448,5.710873603820801,Fast Food ,4c457b03dd1f2d7f653a81f9,0
Grenoble Europole,Recto Verso,45.188309,5.71691,Fast Food ,537dd05b498e02df0778651a,0
Grenoble Europole,Anotalia,45.18956956507162,5.716818459903027,Fast Food ,5274d59011d2e7faab7d580d,0
Grenoble Europole,Wok & Wok,45.18923568315621,5.720593929290772,Italian ,4c4d61dfd667d13a733dbd9e,0
Grenoble Europole,Délice Berriat,45.18970079511917,5.707855770256157,Fast Food ,503f44dbe4b04a42bd81929e,0
Grenoble Europole,syphax,45.191018,5.719745,Fast Food ,54141247498e36563a1b0616,0
Grenoble Europole,La ferme à Dédé Il,45.1898962318989,5.716622406858772,French ,5574b76d498e9d09b4b1e381,20
Grenoble Europole,Charcuterie Delas,45.18845285815771,5.713279848223307,Food Court,4e771c4d45ddd4324075ef63,1
Grenoble Europole,Brasserie du Palais,45.19052393061658,5.71280378644316,French ,4cef9ba062ef6dcbb72eff59,7
Grenoble Europole,La ferme à Dédé Il,45.1898962318989,5.716622406858772,French ,5574b76d498e9d09b4b1e381,20
Grenoble Europole,Le Gratin Dauphinois,45.190586,5.716484,French ,5aea0a7cacc5f5002c2f5f3f,0
Grenoble Europole,Bistrot D'Emile,45.19081131235127,5.711596175104956,French ,4e01ca26b61c90045005f067,4
Grenoble Europole,L'Exception,45.19164393411269,5.720188991069447,French ,4f8d469ee4b05ee6cdabcdbe,2
Grenoble Europole,Hamburgers,45.189976,5.71596,French ,5acb6b0067f62b7f29e6db45,0
Grenoble Europole,L'inattendu,45.19054553048908,5.716644141431682,French ,4fd08581e4b0bad388c63b9d,2
Grenoble Europole,Le boeuf au Comptoir,45.191182635517976,5.721416563282372,French ,4b9e2617f964a520b0cd36e3,8
Grenoble Europole,Sesame Boulangerie,45.187956,5.718966,French ,4b7e59b4f964a52043ea2fe3,1
Grenoble Europole,Les Mouettes,45.19239623344832,5.71864128112793,French ,4eb46e21f790d87d024be6fc,2
Grenoble Europole,L'Aiguillage,45.18900900000001,5.712773,French ,4ef1c02393adff223da21225,2
Grenoble Europole,L'epicea,45.186083059940366,5.716686992594734,Bakery,4d53b02208a7b1f7d1d03492,2
Grenoble Europole,La Petite Idee,45.190721180382134,5.719764767031064,French ,4d8627e281fdb1f70cd91fc0,3
Grenoble Europole,Le 69,45.18573149603046,5.714696775012372,French ,4dc12a29e4cda3b87f1ab6ac,1
Grenoble Europole,A Ma Facon,45.190914,5.722210400000002,French ,5d13c090e937f30023dbc9fa,0
Grenoble Europole,La  Girole,45.19085378585364,5.7218170166015625,French ,4f46be66e4b024e50a33f81c,3
Grenoble Europole,Brasserie du Carré,45.19299030303955,5.709028244018555,French ,4c31b7653896e21e8062e790,0
Grenoble Europole,Le Saint Christophe,45.187275955973185,5.711080904724071,French ,4b9a2656f964a52071a135e3,2
Grenoble Europole,L'amélyss,45.191475,5.721083,French ,5b9651c2c0af57002c345cfc,0
Grenoble Europole,Pivano,45.18935666438825,5.720057487487793,French ,4bd17c5041b9ef3b30f8fbe5,1
Grenoble Europole,La Marmite Dauphinoise,45.191642726345975,5.72103210751865,French ,55c098f2498e1d331d84e4ec,1
Grenoble Europole,Le Bistrot Parisien,45.18969432507186,5.71856316667942,French ,504839f3e4b0756f6700d548,4
Grenoble Europole,Le Loft,45.190334271081674,5.711468326643852,French ,4e255b5b62e12f2b95e6ccb9,1
Grenoble Europole,Le Star Café,45.18945934482175,5.7138883604098085,Bar,4df7a032d1642d7385a73650,3
Grenoble Europole,La Fleur De Thym,45.189035,5.712985,French ,5087be54e4b0ad20bdb8799b,0
Grenoble Europole,Le subtil,45.1885514348165,5.717091980673642,French ,4f228bd7e4b000874054b810,0
Grenoble Europole,Le 55,45.18989351550304,5.716817378997803,French ,4e00a2f1cc3fe1394f70b500,0
Grenoble Europole,Saint-Vincent,45.18997113498309,5.716609155344868,French ,4c36f3f6dfb0e21ee8dfaba8,1
Grenoble Europole,La Salle A Manger,45.184971078545075,5.715320845778247,French ,4e9ffa236da1f94e5c0e0eb7,0
Grenoble Europole,La Fortune Du Pot,45.187533,5.712425,French ,4f50af83e4b0571ec4aad19c,1
Grenoble Europole,Le Comptoir d'Hippolyte,45.189253146992044,5.715226875047318,French ,4ca6488814c337042722be3b,0
Grenoble Europole,Grenette Cafe,45.19070900000001,5.712661,French ,4c94b6dcf7cfa1cd8c16b615,0
Grenoble Europole,Bar Continental,45.19040469940004,5.715894489622335,Gastropub,4f070045e4b0803b67401833,2
Grenoble Europole,La Frise,45.188908438630065,5.707939884482106,Gastropub,4f2bd5e6e4b0a98a48db464f,1
Grenoble Europole,Le Touquet,45.18948301582119,5.721107334941998,Gastropub,4c45d98f429a0f47e7b34a1e,0
Grenoble Europole,Le Logis,45.19623565673828,5.716965675354004,Gastropub,5183ada9498ed063b09508db,0
Grenoble Europole,Shiva Restaurant Indien,45.18971960654145,5.717289447784424,Indian ,4e23df468130e92fc6a506ec,3
Grenoble Europole,Punjabi,45.19009010760235,5.718192011117934,Indian ,4ca071bf54c8a1cd11519f4b,4
Grenoble Europole,Le Bombay,45.18694343480305,5.718725752708952,Indian ,4b74385cf964a520eacd2de3,26
Grenoble Europole,Indian Tiger,45.18899,5.7197255999999985,Indian ,5a9007ecc824ae5f72e3a6b4,2
Grenoble Europole,Escale Indienne,45.188383,5.711016000000001,Indian ,5853e7e89f25833d2154022e,0
Grenoble Europole,Le Restaurant Lanka,45.1870845355921,5.718683449930947,Indian ,4c4893dd1879c9b668f1e143,1
Grenoble Europole,Prince indien,45.18816862844875,5.71909081465092,Indian ,4c2342d07e85c9287337bd21,5
Grenoble Europole,Rajah,45.19143473093221,5.72103298304604,Indian ,5149a047e4b05d9353bdf88d,2
Grenoble Europole,o'naan,45.188507,5.713853,North Indian ,55ad4f0f498ef4f4abd66bf7,0
Grenoble Europole,La Fleur de Thym,45.193744,5.71139,Indian ,510ffb35e4b0ae025cb258f4,0
Grenoble Europole,Chez Pierre,45.189947,5.715547,Italian ,4c28edf4ce3fc928d4f36d88,3
Grenoble Europole,la gazzetta,45.1907344844843,5.718108061916922,Italian ,4b87b9bbf964a520cfc831e3,13
Grenoble Europole,L'Osteria,45.189284,5.718847,Italian ,56d975a5498e3f094b8b5495,0
Grenoble Europole,Sicily Restaurant,45.194817,5.714544999999998,Italian ,5c5ec2eee97dfb002c2d733c,0
Grenoble Europole,Gazzetta Caffe,45.19086814196988,5.7187310663177024,Italian ,51f50319498e0d9f1f35e7af,5
Grenoble Europole,la tonelle,45.19550021828329,5.715629170883418,Italian ,4f744c03e4b0f06c045a14ea,0
Grenoble Europole,La Stampa,45.19011306762695,5.718061923980713,Italian ,53f8d8b6498ebfcd2a0b7633,0
Grenoble Europole,Syfax Kebab,45.19087997817463,5.71959385914956,Kebab ,4bfede5168c7a5937ece3f44,0
Grenoble Europole,Kebab Le Palais,45.18843984707985,5.713550448417664,Kebab ,4e012e6ad1647696f122b74d,1
Grenoble Europole,Anatolia Kebab,45.18980254355995,5.717295285242502,Kebab ,51597d25e4b0a71b13b773f6,0
Grenoble Europole,Dijlé Kebab,45.18689780359283,5.718311424824054,Kebab ,4f9e750ce4b04a1eee6a9c65,1
Grenoble Europole,Botan Kebab,45.188511,5.7192300000000005,Kebab ,503bbc96e4b0bce918302030,0
Grenoble Europole,Firat Kebab,45.18837771908254,5.717044301417206,Kebab ,4e0b0bbb18a86d2caa76fc94,0
Grenoble Europole,Al Tun Tun,45.187192,5.712141,Argentinian ,5ccb2ea1a4b51b002c7c3855,0
Grenoble Europole,Le Miramar,45.187882,5.714729,Mediterranean ,4e71e07baeb79ea0952015cf,0
Grenoble Europole,Tacos de Grenoble,45.18826089781054,5.71920604115629,Taco ,4c28e546ed0ac9b6a3f160aa,1
Grenoble Europole,El Itacate,45.190628,5.717512,Mexican ,56eed926498e1bc48fb0187d,1
Grenoble Europole,El Tex Mex,45.19458285065176,5.719008537528191,Mexican ,4bab4ab1f964a520439e3ae3,8
Grenoble Europole,Blue box,45.18856608919803,5.7119977559528206,Taco ,4b69692ef964a52061a12be3,1
Grenoble Europole,BARBQ Libanais (cuisine au grill),45.189482182190815,5.718618750506723,Lebanese ,5a9afe3c6a59506d7ae649f1,0
Grenoble Europole,Le Mézzé,45.18846492621374,5.718096859268098,Middle Eastern ,4ca1c675d3c2b60c9121e8bc,3
Grenoble Europole,L'Etoile Des Délices,45.188518882697146,5.7109587090372935,Middle Eastern ,4e1c6a01e4cdf4c87bdce49c,1
Grenoble Europole,Casa Eat,45.189774,5.721072,Middle Eastern ,5186ad2a498e8f5d0852bdb6,0
Grenoble Europole,L'Exception,45.19164393411269,5.720188991069447,French ,4f8d469ee4b05ee6cdabcdbe,2
Grenoble Europole,L'Adagio,45.19114608594268,5.720536288175661,Pizza ,4eb19c656c25700faa63c8c9,4
Grenoble Europole,Domino's Pizza,45.188545614317334,5.718821312251066,Pizza ,4c278b343703d13a0224a736,2
Grenoble Europole,Krusty Pizza,45.18845835741376,5.7076820633247065,Pizza ,569d453c498e3013cd36b66e,1
Grenoble Europole,Liberty Pizza,45.19035257572491,5.715470769551367,Pizza ,4c86173bd4e23704b3d08788,0
Grenoble Europole,La Chandelle,45.19117134456012,5.720918782604526,Pizza ,4e5fe12252b16adb6c2decc9,8
Grenoble Europole,Pizzeria Ristorante,45.188665,5.707703,Pizza ,4d56ee28c6edf04d51edd6a2,0
Grenoble Europole,L'escarette,45.188251,5.715782,Pizza ,4ba12b57f964a520629e37e3,0
Grenoble Europole,La petite Toscane,45.1913063111601,5.7067264976814975,Pizza ,5082fea5e4b0e99d0bb34712,0
Grenoble Europole,Trib' Café,45.190876,5.713453,,590b0a55b3d8e2687b7833dc,1
Grenoble Europole,Subway,45.1914107501089,5.714547115667642,Sandwich ,58d01a15c9602779d189a380,0
Grenoble Europole,Domino's Pizza,45.188545614317334,5.718821312251066,Pizza ,4c278b343703d13a0224a736,2
Grenoble Europole,Punjabi,45.19009010760235,5.718192011117934,Indian ,4ca071bf54c8a1cd11519f4b,4
Grenoble Europole,Le Casse-Croute À Dédé,45.189968,5.716085,,5b50623f1cf2e1002c3ac702,2
Grenoble Europole,Chefs De Gare,45.191216,5.714724,,5c7bd933a0215b002c1188ad,0
Grenoble Europole,Novotel Cafe,45.19137947450386,5.712622448564253,,4eca990402d5888e9f704c83,0
Grenoble Europole,Gourmet Bar,45.190746,5.7128487,,5c520cc9fd9d73002c495ebe,0
Grenoble Europole,La Cantine Des Filles,45.190907,5.710988,,5e68c75e7e5b020008fb7fe6,0
Grenoble Europole,La Salle À Manger,45.191649,5.715306,,5bcf201486bc4900391ca55b,1
Grenoble Europole,Les Voyageurs,45.18991419785254,5.716530733283883,,4f258f6ce4b006e5c34abb53,0
Grenoble Europole,Ma Petite Dame,45.18885,5.71448,,5dc1756fcf8e7a0008835456,0
Grenoble Europole,Presto Comptoir,45.18971184912253,5.718534346477504,,51782fbee4b0b180ccd491ea,3
Grenoble Europole,Festina lente,45.1869631093133,5.72087617147996,,506ff9cfe4b092df41cd5a35,0
Grenoble Europole,Radova,45.18569,5.716792,,59f86f2a75eee449f3c50ba4,0
Grenoble Europole,Le Jardin d'Asie,45.19233,5.720829,,51a48588498e38ca1226b548,0
Grenoble Europole,Traiteur à la Bonne Renommée,45.19133391495344,5.722069144248962,,51ad7a237dd26a46110c8e2d,1
Grenoble Europole,Pains a la ligne,45.19109040527011,5.7144736822498965,,509d1f3f3d7c56bd1382b913,0
Grenoble Europole,Restaurant Universitaire Minatec,45.19618090770207,5.710300588432562,,508a6ca1e4b0ca23f50b1140,0
Grenoble Europole,Le Petit Félix,45.19426585119059,5.710892491733247,,4c3c497f5418897c428b0803,0
Grenoble Europole,Le Chalet,45.193923517817886,5.719684660434723,,4e3d908552b1a04aff19d894,0
Grenoble Europole,Chalet des Dauphins,45.19238,5.717643,,4e4154cf2271a89dd08c26ce,0
Grenoble Europole,Subway,45.1914107501089,5.714547115667642,Sandwich ,58d01a15c9602779d189a380,0
Grenoble Europole,Pains a la ligne,45.19109040527011,5.7144736822498965,,509d1f3f3d7c56bd1382b913,0
Grenoble Europole,panino sandwich,45.18865775225599,5.712859054567133,Sandwich ,514c40d8e4b009f28e0dbfaf,0
Grenoble Europole,Picual,45.191211,5.713536,Sandwich ,4e1436cc88777cd5da319793,0
Grenoble Europole,Le Midi,45.191131,5.717032,Sandwich ,56d98572498e3dd517a5eb31,0
Grenoble Europole,Am S'tram Miam,45.18950879573822,5.720352530479431,Sandwich ,4c21e2e89085d13ac25f85cc,0
Grenoble Europole,Le Sphinx,45.1876922278225,5.712539986565252,Sandwich ,4e652367b993678bb7c2ac2c,0
Grenoble Europole,Elle's Kitchen,45.18877,5.706324,Sandwich ,5238259411d2f2f3e2827f76,0
Grenoble Europole,En Tout Sens,45.18873977661133,5.708230018615723,Sandwich ,4e8c39397ee6beb5b5fa5ff9,2
Grenoble Europole,Carrefour Bio,45.188005,5.720127,Organic Grocery,5ce8f969829b0c002cb42ebd,0
Grenoble Europole,Starbucks Coffee,45.19148,5.7144900000000005,Coffee ,5a60a40b6bdee64056ea8819,0
Grenoble Europole,PeGast,45.190918,5.711284,Soup ,547ef715498e94f6f3a3b178,0
Grenoble Europole,Epicerie Comptoir - Europole Grenoble,45.190868908091794,5.712847709655763,Wine Bar,4d652d56375aa090cf031b74,5
Grenoble Europole,Casa Miguel,45.189379,5.718609,Spanish ,4daf2b9c6e81e2dffdd86f69,0
Grenoble Europole,Le Restaurant Lanka,45.1870845355921,5.718683449930947,Indian ,4c4893dd1879c9b668f1e143,1
Grenoble Europole,Au Bonheur Des Thes,45.189674,5.7198467000000015,Tea ,5c6c3cc398fbfc002c3e3625,1
Grenoble Europole,Salon de Thé J.M Coste,45.18990676301218,5.716853124056294,Tea ,4e54c82581dc776fa5e16313,2
Grenoble Europole,Chicken Bastille,45.19162129964936,5.720177838990864,Doner ,564b8537498e060ac0a12e7c,0
Saint-Étienne Châteaucreux,Au Mandarin,45.43906304966054,4.396979110396463,Chinese ,50a7e8ace4b0e7faf5407dce,0
Saint-Étienne Châteaucreux,Oyisi,45.439358,4.402698,Sushi ,4c5162a45ee81b8dde8e2300,0
Saint-Étienne Châteaucreux,Paul,45.443237,4.399506,Bakery,4ff68f54e4b048eef77f7425,1
Saint-Étienne Châteaucreux,Oblé doré,45.43983206,4.3983227,Bakery,4c286be79eb195211b822959,0
Saint-Étienne Châteaucreux,Clic & Croc,45.43977693763887,4.397157978615606,Bakery,4f462e19e4b05a78afdf20f1,0
Saint-Étienne Châteaucreux,Brioche Dorée,45.43878138928925,4.3921549257103685,Bakery,4c8b83df1797236a1f7f6b88,0
Saint-Étienne Châteaucreux,La Tartine,45.43966500000001,4.397784,Bistro,57680398cd101651d2774b37,0
Saint-Étienne Châteaucreux,McDonald's,45.44273376464844,4.3998332023620605,Burger ,566ec90d498eadbfb950285b,0
Saint-Étienne Châteaucreux,LE Corail,45.442653,4.39737,Falafel ,5768669e498e2b2c6879afb5,0
Saint-Étienne Châteaucreux,McDonald's Originals,45.443166281749896,4.400219709460608,Fast Food ,5671da13498e0b66bfd121d1,0
Saint-Étienne Châteaucreux,Taverne Maitre Kanter,45.442840740604964,4.399061554194045,French ,4b583cd9f964a520134f28e3,9
Saint-Étienne Châteaucreux,Les Poteaux Carrés,45.442543029785156,4.398719310760498,French ,55b759ff498ed691906fc48f,0
Saint-Étienne Châteaucreux,La Loco,45.44242,4.398746,French ,56fd6fda498e79de0597dcb8,0
Saint-Étienne Châteaucreux,TVB,45.44053512623375,4.401408143454024,French ,4c2c778fd1a10f479174f964,0
Saint-Étienne Châteaucreux,L'imprevu,45.43903207988452,4.397451930896238,French ,4c2dc188e116e21e590f8f60,0
Saint-Étienne Châteaucreux,L'Avenir,45.439639,4.401321,French ,4c5a9a44d3aee21eba016b55,0
Saint-Étienne Châteaucreux,L'Estaminet,45.439845484312066,4.395913056301542,French ,5075508ae4b01d78865465b6,0
Saint-Étienne Châteaucreux,Le Richelieu,45.439693,4.403112,French ,4ea7ded2dab48494d897f571,0
Saint-Étienne Châteaucreux,Brasserie le Gavroche,45.44253077957744,4.398062098406768,French ,4fa26412e4b060d2c55b7f3d,0
Saint-Étienne Châteaucreux,Club Pelican,45.440901801567534,4.400505615444544,Gastropub,4de521ff1f6e3190cd4f3bec,0
Saint-Étienne Châteaucreux,Restaurant La Loco,45.442142,4.398708,Gastropub,56fd70e6498e389de09a0930,0
Saint-Étienne Châteaucreux,Capriccio,45.44281125840517,4.397714869357478,Italian ,4ec6449a02d5888e9a602552,1
Saint-Étienne Châteaucreux,O'tacos,45.43893,4.3981967000000015,Taco ,5c153aad968f310036214579,0
Saint-Étienne Châteaucreux,La Grotte,45.441800513679816,4.403800698122109,Pizza ,4b978625f964a520370735e3,3
Saint-Étienne Châteaucreux,Domino's Pizza,45.439107,4.397843,Pizza ,56bc5517498e99415cb0d19a,0
Saint-Étienne Châteaucreux,Pizza yellow,45.44036896454739,4.398065402050162,Pizza ,4c160a3382a3c9b60d9ffff8,0
